minute,actual_requests,predicted_requests,response_time,vms_count
124,0,0.0,10.0,1
125,5331,5544.262427582245,10.0,1
126,12840,12515.704433649866,37.5602501356068,2
127,17633,17829.984379174726,155.3084572845485,2
128,22596,23042.114828915976,79.77844603240129,3
129,31051,31168.661053242147,90.88593312396526,4
130,43880,44057.266526295454,152.35027712968264,5
131,57874,58037.80566051378,118.69845738173109,7
132,70276,70429.71581229343,152.9675269991193,8
133,81152,81459.15131879547,170.60289670077148,9
134,95535,95361.33616138234,145.86011248666793,11
135,113439,113813.23396265888,148.7631935307663,13
136,132810,132378.61964997835,211.11626632435213,14
137,148497,148740.28785287644,192.54403438226623,16
138,163136,163256.53139926252,174.2915657550286,18
139,180222,180389.59807797696,170.14527452774814,20
140,200100,200167.80409848376,176.90974097333134,22
141,220675,220477.00084334688,185.14601085154396,24
142,237739,237573.85493933008,180.88170009651873,26
143,251684,251964.8639238022,196.10375241313275,27
144,268169,268103.63549552875,189.61313356248834,29
145,287029,286875.3615248768,190.62998204480093,31
146,305277,304937.7117811581,189.92405047696772,33
147,318903,319187.2412082234,178.2212360544338,35
148,329938,330103.53212752123,182.6400054071033,36
149,342328,342122.25318363006,190.03520674780776,37
150,356425,356156.38726791815,201.2829535241646,38
151,369301,369311.56417385465,188.35327308578488,40
152,377575,377480.0869262761,186.36095391084305,41
153,382177,382147.9464095801,196.08259238664627,41
154,387717,387693.2045152077,188.25334686430844,42
155,394845,395072.98075449636,184.10581179568413,43
156,400190,400161.72042222583,194.79147649139347,43
157,401374,401112.51150596474,197.22449572076295,43
158,398127,398125.07253063907,190.60988782701932,43
159,395250,395530.0280146535,184.89869925776395,43
160,394771,394633.2600097245,203.06819417678793,42
161,392028,392214.34404836246,197.19971448932793,42
162,385152,385030.00486880605,183.08647081902495,42
163,374490,374236.3325008927,199.72108377475672,40
164,363975,364149.7210096719,197.08362563596543,39
165,356159,356008.97426601965,200.6518105590191,38
166,346621,346456.27099361503,200.24960786685904,37
167,332831,332775.147330804,189.4495996700689,36
168,316086,315740.0386138523,193.9053604479693,34
169,299788,299907.9679490577,200.2711732893121,32
170,286280,286530.51617487805,188.55136794295106,31
171,272151,272247.7708096119,201.72679261672783,29
172,254216,254246.9669162312,175.58547866888634,28
173,233958,234032.9684294315,169.14347168528545,26
174,215383,215280.52755573782,199.9210634700063,23
175,199855,199773.1682175519,176.00478732759603,22
176,184452,184289.56467318418,187.5054019819109,20
177,165637,165600.38833874473,185.7600162047626,18
178,145531,145319.8483670714,176.92871023806003,16
179,127253,127319.74591955998,176.42541248748788,14
180,113767,113147.3230202644,150.56795074097778,13
181,99965,100103.62606022811,176.2814253116599,11
182,83824,83985.74006047333,125.75809549668043,10
183,66852,67135.01700546488,124.13798205444058,8
184,53323,53022.572437571944,160.5754132371162,6
185,43789,43867.197316460006,151.03502711627286,5
186,35841,35818.13142425456,166.16656800657458,4
187,25713,25660.756578312838,138.02649226353697,3
188,14907,14872.796458124853,76.20702140308799,2
189,7566,7846.4212892175565,81.35718902418864,1
190,5057,5250.245725516012,10.0,1
191,4464,4585.273910745702,10.0,1
192,2222,2018.1468687267188,10.0,1
193,0,0.0,10.0,1
194,0,119.15656135276367,10.0,1
195,5449,5400.283528060696,12.346763350621437,1
196,12642,12638.039954865366,34.5638710232999,2
197,17778,18084.795627976797,160.71386309799928,2
198,22823,22984.1846572582,83.31869814151375,3
199,31084,31328.988145047,91.30055341106069,4
200,43752,43964.51459622446,150.5027363052333,5
201,58214,58062.832657254956,121.65248080290229,7
202,70291,70210.88687774254,153.103941784238,8
203,81458,81368.72945913931,173.31016630268954,9
204,95488,95460.04685918867,145.56062008173723,11
205,113147,113556.4588069783,147.17037578005622,13
206,132078,132248.7898136307,206.25558188594752,14
207,148489,148339.0638826087,192.50048635183117,16
208,163005,163050.01793816712,173.70666234436203,18
209,179839,179994.55319849894,168.63827005383433,20
210,200771,199909.0369322418,179.40702802841065,22
211,220378,220484.7626824894,184.10369453852815,24
212,237324,237419.5109719906,179.56282259378682,26
213,251805,251750.80259630136,196.5002238754826,27
214,267865,267799.25831844506,188.71291740690086,29
215,286514,286605.5229148278,189.198803321153,31
216,304874,304768.09314724733,188.874276858227,33
217,318604,318918.2474351751,200.48083274237314,34
218,329774,329799.7263230929,182.25989996522506,36
219,341761,341956.87709222385,188.71802985789287,37
220,356036,355766.80580437125,200.360508354916,38
221,369390,368865.62064050866,188.54376974146294,40
222,376835,377399.29887559195,184.83437461230332,41
223,382183,382057.2844673215,196.09552773143704,41
224,387113,387308.1166608995,187.02632703449387,42
225,394492,394457.3909904679,202.46491151965597,42
226,400388,400236.7211441291,195.1966572482044,43
227,400890,400837.68548645714,196.22697577352292,43
228,397734,397899.0986501546,189.82152761541496,43
229,395304,395264.1637821762,185.00462266634366,43
230,394776,394407.8007491729,203.0790189756021,42
231,392119,392126.92669834394,197.39217918480531,42
232,385121,384986.89093623357,202.5128508362259,41
233,374391,374179.20237064204,199.49914962264202,40
234,364172,364088.9648668935,197.53235230072485,39
235,356595,356012.57021398615,201.6871568350122,38
236,346901,346776.538986592,200.93088795612655,37
237,332529,332746.937649262,188.72942010462575,36
238,316042,315577.5567870611,193.79202444609706,34
239,300028,300146.12480073253,200.94642105635273,32
240,286947,286638.0909300575,190.40152662863844,31
241,272536,272756.03489927715,202.9303495803612,29
242,254737,254616.25146641285,177.09672765876428,28
243,234466,234060.2694807219,170.684752489567,26
244,215886,215830.75043541545,201.8924041854515,23
245,199960,200363.899948742,176.39217644879204,22
246,184618,184681.74610692632,188.21424355442613,20
247,165931,165854.39872893528,187.1465784293809,18
248,145490,145572.72353818588,176.7201365733829,16
249,128024,127815.7289232351,180.94499833202744,14
250,113650,113585.06703833122,149.9222822937265,13
